145.2500, 34.0000, 226.206
117.0000, 5.2500, 280.522
116.0000, 5.2500, 281.522
115.0000, 5.2500, 282.522
114.0000, 5.2500, 283.522
113.0000, 5.2500, 284.522
112.0000, 5.2500, 285.522
111.0000, 5.2500, 286.522
110.0000, 5.2500, 287.522
109.0000, 5.2500, 288.522
108.0000, 5.2500, 289.522
107.0000, 5.2500, 290.522
106.0000, 5.2500, 291.522
105.0000, 5.2500, 292.522
104.0000, 5.2500, 293.522
103.0000, 5.2500, 294.522
102.0000, 5.2500, 295.522
101.0000, 5.2500, 296.522
100.0000, 5.2500, 297.522
99.0000, 5.2500, 298.522
98.0000, 5.2500, 299.522
97.0000, 5.2500, 300.522
96.0000, 5.2500, 301.522
95.0000, 5.2500, 302.522
94.0000, 5.2500, 303.522
93.0000, 5.2500, 304.522
92.0000, 5.2500, 305.522
91.0000, 5.2500, 306.522
90.0000, 5.2500, 307.522
89.0000, 5.2500, 308.522
88.0000, 5.2500, 309.522
87.0000, 5.2500, 310.522
86.0000, 5.2500, 311.522
85.0000, 5.2500, 312.522
84.0000, 5.2500, 313.522
83.0000, 5.2500, 314.522
82.0000, 5.2500, 315.522
81.0000, 5.2500, 316.522
80.0000, 5.2500, 317.522
79.0000, 5.2500, 318.522
78.0000, 5.2500, 319.522
77.0000, 5.2500, 320.522
76.0000, 5.2500, 321.522
75.0000, 5.2500, 322.522
74.0000, 5.2500, 323.522
73.0000, 5.2500, 324.522
72.0000, 5.2500, 325.522
71.0000, 5.2500, 326.522
70.0000, 5.2500, 327.522
69.0000, 5.2500, 328.522
68.0000, 5.2500, 329.522
67.0000, 5.2500, 330.522
66.0000, 5.2500, 331.522
65.0000, 5.2500, 332.522
64.0000, 5.2500, 333.522
63.0000, 5.2500, 334.522
62.0000, 5.2500, 335.522
61.0000, 5.2500, 336.522
60.0000, 5.2500, 337.522
59.0000, 5.2500, 338.522
58.0000, 5.2500, 339.522
57.0000, 5.2500, 340.522
56.0000, 5.2500, 341.522
55.0000, 5.2500, 342.522
54.0000, 5.2500, 343.522
53.0000, 5.2500, 344.522
52.0000, 5.2500, 345.522
51.0000, 5.2500, 346.522
50.0000, 5.2500, 347.522
49.0000, 5.2500, 348.522
48.0000, 5.2500, 349.522
47.0000, 5.2500, 350.522
46.0000, 5.2500, 351.522
45.0000, 5.2500, 352.522
44.0000, 5.2500, 353.522
43.0000, 5.2500, 354.522
42.0000, 5.2500, 355.522
41.0000, 5.2500, 356.522
40.0000, 5.2500, 357.522
39.0000, 5.2500, 358.522
38.0000, 5.2500, 359.522
37.0000, 5.2500, 360.522
36.0000, 5.2500, 361.522
35.0000, 5.2500, 362.522
34.0000, 5.2500, 363.522
33.0000, 5.2500, 364.522
32.0000, 5.2500, 365.522
31.0000, 5.2500, 366.522
30.0000, 5.2500, 367.522
29.0000, 5.2500, 368.522
28.0000, 5.2500, 369.522
27.0000, 5.2500, 370.522
26.0000, 5.2500, 371.522
25.0000, 5.2500, 372.522
24.0000, 5.2500, 373.522
23.0000, 5.2500, 374.522
22.0000, 5.2500, 375.522
21.0000, 5.2500, 376.522
20.0000, 5.2500, 377.522
19.0000, 5.2500, 378.522
18.0000, 5.2500, 379.522
17.0000, 5.2500, 380.522
16.0000, 5.2500, 381.522
15.0000, 5.2500, 382.522
14.0000, 5.2500, 383.522
13.0000, 5.2500, 384.522
12.0000, 5.3310, 385.526
11.0000, 5.5790, 386.556
10.0000, 6.0000, 387.641
8.6630, 7.0000, 389.311
7.8220, 8.0000, 390.617
7.2720, 9.0000, 391.758
6.9330, 10.0000, 392.814
6.7700, 11.0000, 393.827
6.7500, 12.0000, 394.828
6.7500, 13.0000, 395.828
6.7500, 14.0000, 396.828
6.7500, 15.0000, 397.828
6.7500, 16.0000, 398.828
6.7500, 17.0000, 399.828
6.8310, 18.0000, 400.831
7.0790, 19.0000, 401.861
7.5170, 20.0000, 402.953
8.0000, 20.7500, 403.845
9.0000, 21.8020, 405.297
10.0000, 22.4830, 406.506
11.0000, 22.9210, 407.598
12.0000, 23.1690, 408.628
13.0000, 23.2500, 409.632
14.0000, 23.3310, 410.635
15.0000, 23.5790, 411.665
16.0000, 24.0170, 412.757
17.3370, 25.0000, 414.416
18.1780, 26.0000, 415.723
18.7280, 27.0000, 416.864
19.0670, 28.0000, 417.920
19.2300, 29.0000, 418.933
19.2500, 30.0000, 419.934
19.2500, 31.0000, 420.934
19.2500, 32.0000, 421.934
19.2500, 33.0000, 422.934
19.2500, 34.0000, 423.934
145.25, 34, 0
145.27, 33, 1.00019998
145.433, 32, 2.01339739413
145.772, 31, 3.06929558998
146.322, 30, 4.21056681104
147, 29.163, 5.28771721836
148, 28.322, 6.59434685219
149, 27.772, 7.73561807324
150, 27.433, 8.79151626909
151, 27.27, 9.80471368322
152, 27.23, 10.8055133635
153, 27.067, 11.8187107776
154, 26.728, 12.8746089735
155.25, 26, 14.3211510572
156.302, 25, 15.7725999884
156.983, 24, 16.9824598977
157.421, 23, 18.074175978
157.669, 22, 19.1044691401
157.75, 21, 20.1077442769
157.75, 20, 21.1077442769
157.75, 19, 22.1077442769
157.75, 18, 23.1077442769
157.75, 17, 24.1077442769
157.75, 16, 25.1077442769
157.75, 15, 26.1077442769
157.75, 14, 27.1077442769
157.75, 13, 28.1077442769
157.75, 12, 29.1077442769
157.73, 11, 30.1079442569
157.567, 10, 31.121141671
157.228, 9, 32.1770398669
156.678, 8, 33.3183110879
155.837, 7, 34.6249407217
155, 6.332, 35.6958249358
154, 5.772, 36.8419488384
153, 5.433, 37.8978470342
152, 5.27, 38.9110444484
151, 5.25, 0
151, 5.23, 0.02
150, 5.091, 1.02961428278
149, 4.728, 2.09346060627
148, 4.178, 3.23473182732
147, 3.337, 4.54136146115
146, 1.969, 6.23588912395
145.579, 1, 7.29239373824
145.331, 0, 8.3226869004
145.25, -1, 9.32596203714
145.169, -2, 10.3292371739
144.921, -3, 11.359530336
144.483, -4, 12.4512464163
143.802, -5, 13.6611063256
143, -5.802, 14.7953056026
142, -6.483, 16.0051655119
141, -6.921, 17.0968815922
140, -7.169, 18.1271747543
139, -7.25, 19.1304498911
138, -7.25, 20.1304498911
137, -7.25, 21.1304498911
136, -7.25, 22.1304498911
135, -7.25, 23.1304498911
134, -7.25, 24.1304498911
133, -7.25, 25.1304498911
132, -7.25, 26.1304498911
131, -7.25, 27.1304498911
130, -7.25, 28.1304498911
129, -7.25, 29.1304498911
128, -7.169, 30.1337250278
127, -6.921, 31.16401819
126, -6.483, 32.2557342703
125, -5.802, 33.4655941795
124.198, -5, 34.5997934566
123.517, -4, 35.8096533658
123.079, -3, 36.9013694461
122.831, -2, 37.9316626083
122.75, -1, 38.934937745
122.669, 0, 39.9382128817
122.5, 1, 40.9523928461
122, 1.969, 42.0427877287
121, 3.337, 43.7373153915
120, 4.178, 45.0439450253
119, 4.728, 46.1852162463
118, 5.091, 47.2490625698
117, 5.23, 48.2586768526
117, 5.25, 48.2786768526
